---- Flight Log 33 -aBo ----
0:-0.98,-0.04,0.00,0.00,-0.01,-0.04,431.03,0.00,27.61,3.9,2,0.00,0.00,0.00,0.00
51:-0.99,-0.04,0.00,0.00,-0.08,-0.04,431.06,0.00,27.61,3.9,2,0.00,0.00,0.00,0.00
101:-1.00,-0.05,0.00,0.10,-0.12,0.33,431.10,0.00,27.60,3.7,2,0.00,0.00,0.00,0.00
152:-1.01,-0.04,-0.00,-0.03,0.08,0.20,431.10,0.00,27.60,3.9,2,0.00,0.00,0.00,0.00
202:-1.01,-0.03,0.00,0.31,0.24,-1.26,431.20,0.00,27.60,3.9,2,0.00,0.00,0.00,0.00
252:-1.01,-0.04,0.00,-0.97,0.08,-4.43,431.26,0.00,27.59,3.9,2,0.00,0.00,0.00,0.00
303:-0.99,-0.04,0.00,4.74,0.06,3.19,431.13,0.00,27.59,3.8,2,0.00,0.00,0.00,0.00
353:-0.96,-0.04,0.01,6.91,-0.88,-0.22,431.18,0.00,27.59,3.9,2,0.00,0.00,0.00,0.00
404:-0.99,-0.04,0.02,-1.85,-0.08,0.45,431.17,0.00,27.59,3.9,2,0.00,0.00,0.00,0.00
454:-0.99,-0.04,0.02,-4.04,-0.12,-0.35,431.23,0.00,27.58,3.9,2,0.00,0.00,0.00,0.00
505:-1.00,-0.04,0.03,-3.47,-0.18,-0.47,431.39,0.00,27.57,3.8,2,0.00,0.00,0.00,0.00
555:-1.01,-0.02,0.04,-1.78,0.36,1.12,431.29,0.00,27.57,3.9,2,0.00,0.00,0.00,0.00
605:-1.03,0.00,0.04,-0.16,1.88,1.79,431.21,0.00,27.56,3.7,2,0.00,0.00,0.00,0.00
656:-1.03,0.03,0.04,4.18,-0.13,-0.77,431.14,0.00,27.56,3.8,2,0.00,0.00,0.00,0.00
706:-1.07,0.05,0.05,-3.66,-0.39,-0.77,431.22,0.00,27.55,3.9,2,0.00,0.00,0.00,0.00
757:-1.08,0.07,0.05,-0.92,1.73,1.67,431.19,0.00,27.54,3.8,2,0.00,0.00,0.00,0.00
807:-1.09,0.10,0.05,3.51,-0.87,-1.26,431.14,0.00,27.54,3.9,2,0.00,0.00,0.00,0.00
858:-1.12,0.12,0.05,-0.51,0.75,0.69,431.16,0.00,27.53,3.9,2,0.00,0.00,0.00,0.00
908:-1.13,0.14,0.04,2.97,-0.81,-1.14,431.20,0.00,27.53,3.9,2,0.00,0.00,0.00,0.00
959:-1.15,0.16,0.05,0.45,0.86,1.79,431.24,0.00,27.52,3.9,2,0.00,0.00,0.00,0.00
1009:-1.17,0.18,0.05,-2.97,-0.82,-0.35,431.21,0.00,27.51,3.8,2,0.00,0.00,0.00,0.00
1060:-1.17,0.19,0.05,2.11,-0.22,-1.02,431.21,0.00,27.50,3.8,8,0.00,0.00,0.00,0.00
1110:-1.18,0.21,0.06,-3.38,-0.42,3.19,431.22,0.00,27.50,3.8,13,0.00,0.00,0.00,0.00
1161:-1.15,0.25,0.05,-0.60,4.51,-2.24,431.26,0.00,27.49,3.8,14,0.00,0.00,0.00,0.00
1211:-1.14,0.26,0.04,-0.58,0.08,-1.38,431.21,0.00,27.49,3.8,6,0.00,0.00,0.00,0.00
1262:-1.14,0.30,0.05,5.57,-6.55,-1.81,431.27,0.00,27.49,3.8,2,0.00,0.00,0.00,0.00
1312:-1.14,0.38,0.06,-1.79,3.98,0.08,431.34,0.00,27.48,3.9,2,0.00,0.00,0.00,0.00
1363:-1.11,0.40,0.07,2.96,5.96,-3.95,431.20,0.00,27.48,3.8,2,0.00,0.00,0.00,0.00
1413:-1.10,0.44,0.06,-2.29,4.70,1.06,431.20,0.00,27.47,3.8,2,0.00,0.00,0.00,0.00
1464:-1.09,0.48,0.05,-2.52,-5.89,-1.44,431.06,0.00,27.47,3.7,2,0.00,0.00,0.00,0.00
1514:-1.09,0.51,0.04,-0.49,6.93,0.02,431.10,0.00,27.46,3.9,2,0.00,0.00,0.00,0.00
1565:-1.07,0.53,0.03,5.36,-0.08,-0.41,431.07,0.00,27.45,3.9,2,0.00,0.00,0.00,0.00
1615:-1.05,0.55,0.03,4.99,-2.34,2.46,431.18,0.00,27.44,3.8,2,0.00,0.00,0.00,0.00
1666:-1.06,0.56,0.04,-4.05,-1.03,-2.54,431.10,0.00,27.43,3.8,2,0.00,0.00,0.00,0.00
1716:-1.05,0.59,0.06,-4.08,0.10,1.06,431.06,0.00,27.43,3.9,2,0.00,0.00,0.00,0.00
1767:-1.04,0.61,0.07,-1.74,1.93,-1.93,431.09,0.00,27.42,3.9,2,0.00,0.00,0.00,0.00
1817:-1.05,0.62,0.07,0.55,3.61,-0.28,431.10,0.00,27.41,3.8,2,0.00,0.00,0.00,0.00
1868:-1.06,0.64,0.08,-0.70,-0.11,2.40,431.18,0.00,27.41,3.9,2,0.00,0.00,0.00,0.00
1918:-1.05,0.66,0.08,2.73,-3.81,1.12,431.12,0.00,27.41,3.8,5,0.00,0.00,0.00,0.00
1969:-1.05,0.68,0.08,0.63,-8.50,1.85,431.26,0.00,27.41,3.8,27,0.00,0.00,0.00,0.00
