---- Flight Log 12 -aBo ----
0:-0.46,0.33,-1.33,31.35,-2.46,2.53,422.10,0.00,21.35,3.8,16,0.00,0.00,0.00,0.00
50:-0.71,0.31,-1.25,-6.46,1.63,-0.70,421.88,0.00,21.36,3.7,16,0.00,0.00,0.00,0.00
101:-0.71,0.32,-0.99,-4.24,1.76,8.09,421.99,0.00,21.35,3.9,16,0.00,0.00,0.00,0.00
151:-0.78,0.36,-0.59,12.43,-16.93,6.07,421.89,0.00,21.35,3.8,16,0.00,0.00,0.00,0.00
202:-0.75,0.25,-0.41,-38.72,-8.61,0.34,421.86,0.00,21.35,3.9,16,0.00,0.00,0.00,0.00
252:-0.78,-0.17,-0.28,6.47,-9.74,4.24,421.87,0.00,21.35,3.9,16,0.00,0.00,0.00,0.00
303:-0.81,-0.27,-0.04,-37.44,-2.50,-1.92,421.86,0.00,21.35,3.8,16,0.00,0.00,0.00,0.00
353:-0.77,-0.56,-0.06,-14.26,-3.95,-2.29,421.81,0.00,21.35,4.0,16,0.00,0.00,0.00,0.00
404:-0.81,-0.67,-0.13,-2.78,-4.93,-0.27,421.95,0.00,21.35,3.9,16,0.00,0.00,0.00,0.00
454:-0.87,-0.77,0.20,13.03,-1.22,3.63,421.69,0.00,21.36,3.9,16,0.00,0.00,0.00,0.00
505:-0.98,-0.58,0.46,-16.22,-26.27,9.49,421.64,0.00,21.36,3.8,16,0.00,0.00,0.00,0.00
555:-0.97,-0.84,0.65,-34.76,-14.99,-5.83,421.73,0.00,21.36,3.8,16,0.00,0.00,0.00,0.00
606:-1.01,-0.74,0.44,-11.92,-8.47,-9.67,421.78,0.00,21.37,3.8,16,0.00,0.00,0.00,0.00
656:-1.02,-0.98,0.08,-3.52,6.67,-5.58,421.81,0.00,21.37,4.0,27,0.00,0.00,0.00,0.00
707:-0.97,-0.67,0.07,-12.92,15.58,-1.43,421.75,0.00,21.37,3.7,50,0.00,0.00,0.00,0.00
757:-1.37,0.19,0.08,7.87,27.06,-1.37,421.73,0.00,21.38,3.8,50,0.00,0.00,0.00,0.00
808:-1.05,0.52,-0.07,-3.85,-8.63,-4.73,421.76,0.00,21.38,3.7,50,0.00,0.00,0.00,0.00
858:-1.24,0.25,-0.25,-3.82,2.36,-2.96,421.80,0.00,21.39,3.9,50,0.00,0.00,0.00,0.00
909:-1.09,0.73,-0.27,7.21,8.01,0.70,421.75,0.00,21.40,4.0,50,0.00,0.00,0.00,0.00
959:-0.49,0.87,-0.16,1.26,2.55,0.89,421.53,0.00,21.41,3.8,50,0.00,0.00,0.00,0.00
1010:-0.63,0.43,-0.17,-8.69,-0.48,1.99,421.68,0.00,21.41,3.9,50,0.00,0.00,0.00,0.00
1061:-0.89,0.87,-0.19,4.09,16.15,-1.74,421.85,0.00,21.42,3.7,50,0.00,0.00,0.00,0.00
1111:-0.64,0.92,-0.21,0.79,-7.70,1.80,421.98,0.00,21.43,3.9,50,0.00,0.00,0.00,0.00
